,SIGNIFICANCE,RA,DEC,l,b,DES_FOOTPRINT,PS1_FOOTPRINT,DELVE_FOOTPRINT,DECALS_FOOTPRINT,EBV_FLAG,PMRA,PMDEC,RR_LYRAE,NSTARS,MAG_AVG,MAG_MAX
695,11.57003021,104.4483511,69.17064242,146.1820389,25.78257067,FALSE,TRUE,FALSE,TRUE,FALSE,0.130964108,-0.144655962,FALSE,81,19.45655141,15.678603
696,11.56783485,147.3704871,44.87659581,174.4684121,49.80597318,FALSE,TRUE,FALSE,TRUE,FALSE,0.006962666,0.098489979,FALSE,9,19.70027233,18.551102
697,11.56683254,177.0869038,59.7620889,136.9590711,55.61474849,FALSE,TRUE,FALSE,TRUE,FALSE,-0.057039125,0.008482074,FALSE,9,19.454414,18.485811
698,11.56550312,96.00145579,65.88304521,148.8563928,21.88589069,FALSE,TRUE,FALSE,TRUE,FALSE,0.266163813,-0.187482912,TRUE,2428,19.45483881,14.092889
699,11.55953026,113.6434265,29.19029758,190.1842484,21.57774471,FALSE,TRUE,FALSE,TRUE,FALSE,-0.127267258,-0.984546267,FALSE,328,19.20656221,15.137976
701,11.55767918,75.31859321,3.971687346,195.8406723,-22.26820209,FALSE,TRUE,FALSE,FALSE,FALSE,0.237555356,-0.340266112,FALSE,37,19.0767497,15.705563
702,11.55661011,174.0750589,52.53910566,146.7403754,60.9766719,FALSE,TRUE,FALSE,TRUE,FALSE,0.051449973,0.000278051,FALSE,20,19.7040633,17.827389
703,11.55568218,191.1569025,50.60018613,125.6418467,66.49221728,FALSE,TRUE,FALSE,TRUE,FALSE,0.047613066,-0.276033548,FALSE,18,19.73133078,18.386015
704,11.55545425,162.5666069,38.80341578,180.3849252,62.20352287,FALSE,TRUE,FALSE,TRUE,FALSE,-1.563716713,-3.387367478,FALSE,6,20.03604133,19.028887
705,11.55420876,191.4693494,39.15068743,128.0903458,77.92181737,FALSE,TRUE,FALSE,TRUE,FALSE,0.060694625,-0.07498109,FALSE,37,20.06378249,18.729382
706,11.55330753,124.1585089,38.96685175,182.1857952,32.55470041,FALSE,TRUE,FALSE,TRUE,FALSE,-0.142370043,-0.389568019,FALSE,74,19.36241562,15.628866
707,11.55064964,163.6261255,70.50525265,135.9276554,43.55281853,FALSE,TRUE,FALSE,TRUE,FALSE,-0.042873238,0.010776484,FALSE,17,19.86163818,18.344002
708,11.54752541,189.6193441,41.49328909,132.5948408,75.39088875,FALSE,TRUE,FALSE,TRUE,FALSE,0.093054432,0.22684281,FALSE,18,19.73011022,18.079105
709,11.54740143,160.8661564,49.72503606,161.5340692,56.70377546,FALSE,TRUE,FALSE,TRUE,FALSE,-0.15279566,-0.011978939,FALSE,5,18.9646062,17.523983
710,11.54554462,124.0181353,31.20380184,191.0535112,30.73088426,FALSE,TRUE,FALSE,TRUE,FALSE,0.150850253,-0.531706906,FALSE,122,19.41829302,15.928277
711,11.54474926,97.3923707,63.74856534,151.2410657,21.80504083,FALSE,TRUE,FALSE,TRUE,FALSE,0.254705328,-0.279963514,FALSE,1715,19.39389597,15.070183
712,11.54355049,168.8257064,43.46211623,166.5777271,64.64025229,FALSE,TRUE,FALSE,TRUE,FALSE,-0.052661405,0.085939304,FALSE,11,19.44756791,18.866222
713,11.54058361,60.31461612,21.11203919,171.4260659,-23.39987555,FALSE,TRUE,FALSE,FALSE,TRUE,0.144144208,-0.873621672,FALSE,1256,19.12831566,14.456483
715,11.53848076,115.3878044,36.86327077,182.7204535,25.34121349,FALSE,TRUE,FALSE,TRUE,FALSE,-0.214339727,-0.876907569,FALSE,1201,19.34332998,15.478687
716,11.53783035,125.2571319,39.12414021,182.1775548,33.42228452,FALSE,TRUE,FALSE,TRUE,FALSE,0.216573989,-0.413158975,FALSE,26,18.91527819,15.894639
717,11.53328991,179.8479318,39.09517783,161.8475065,73.84922876,FALSE,TRUE,FALSE,TRUE,FALSE,0.248439741,0.265590835,FALSE,10,19.6192637,17.82104
718,11.5331316,176.1236292,32.3947124,188.9633221,74.56813144,FALSE,TRUE,FALSE,TRUE,FALSE,0.050048587,-0.022690321,FALSE,16,19.74614775,18.7598
720,11.52927589,174.9298201,55.01020463,143.1104643,59.21882691,FALSE,TRUE,FALSE,TRUE,FALSE,0.015559626,-0.130560509,FALSE,16,19.84499688,18.357292
721,11.52719784,5.292840182,40.51538562,116.7340595,-21.99184108,FALSE,TRUE,FALSE,FALSE,FALSE,-1.752351044,-1.446039974,FALSE,129,19.28505445,16.195288
722,11.52458382,169.3226529,53.44239043,149.9784043,58.45990413,FALSE,TRUE,FALSE,TRUE,FALSE,-0.180303187,-0.317009743,FALSE,20,19.64756745,18.309233
724,11.5222578,133.0910858,67.22290558,147.4992182,36.43483852,FALSE,TRUE,FALSE,TRUE,FALSE,0.857099364,-0.289662897,FALSE,27,19.48644489,15.428928
726,11.52118206,199.5827673,37.23660085,95.2944216,78.40846992,FALSE,TRUE,FALSE,TRUE,FALSE,-0.06682589,0.040079174,FALSE,15,20.05308147,19.267689
727,11.52114964,71.98783807,11.89112604,186.7838925,-20.6654807,FALSE,TRUE,FALSE,FALSE,TRUE,0.527221236,-0.631466696,FALSE,2997,19.31592224,11.837916
728,11.51885891,228.4690705,30.59831103,47.89242755,58.75036908,FALSE,TRUE,FALSE,TRUE,FALSE,-0.073669211,-0.151033802,FALSE,42,19.83065402,16.95768
729,11.51858711,191.1017204,1.79240409,298.8318887,64.60816445,FALSE,TRUE,FALSE,TRUE,FALSE,-1.887543551,-3.868216235,FALSE,6,19.77890633,18.371311
730,11.51809692,1.537257639,40.43486426,113.6818782,-21.62203677,FALSE,TRUE,FALSE,FALSE,FALSE,-1.813374309,-1.763929219,FALSE,1353,19.32601683,15.149236
731,11.51805687,122.3016923,23.32945203,199.1068635,26.91035788,FALSE,TRUE,FALSE,TRUE,FALSE,-0.276660639,-0.35785341,FALSE,150,19.31067347,15.483155
732,11.51374531,60.48076821,21.17107212,171.4980858,-23.24780182,FALSE,TRUE,FALSE,FALSE,TRUE,0.146016011,-0.893362426,FALSE,213,19.09759131,15.652325
733,11.5129261,80.89373375,-3.588279838,205.8783801,-21.1485801,FALSE,TRUE,FALSE,FALSE,TRUE,0.272045168,-0.063464448,FALSE,4455,19.33903129,12.617972
734,11.5094738,118.2281577,68.68335595,146.9893144,30.69933051,FALSE,TRUE,FALSE,TRUE,FALSE,0.42004652,-0.386709665,FALSE,71,19.52276454,16.22261
735,11.50742435,38.41795676,-27.21453041,219.0590509,-67.30180011,FALSE,FALSE,FALSE,TRUE,FALSE,-0.336256232,-0.176804692,FALSE,9,19.72903022,18.26058
736,11.50716877,110.9800197,35.76538779,182.7114342,21.62413168,FALSE,TRUE,FALSE,TRUE,FALSE,-0.183691869,-0.99875098,FALSE,514,19.11451658,12.757084
737,11.50357723,107.4899587,55.931353,160.8561781,24.70650271,FALSE,TRUE,FALSE,TRUE,FALSE,0.178138794,-0.50394724,FALSE,1103,19.28876954,12.941546
738,11.50225449,0.805642957,-27.94856982,25.76456069,-79.28479864,FALSE,FALSE,FALSE,FALSE,FALSE,-0.090884159,0.013984496,FALSE,9,19.00967878,17.09595
739,11.50170708,199.5073621,23.52345442,3.42860875,82.9946628,FALSE,TRUE,FALSE,TRUE,FALSE,-0.153948405,-0.335053726,FALSE,13,19.78539615,19.14098
740,11.50067902,183.4024344,48.63349127,139.2592422,67.27806497,FALSE,TRUE,FALSE,TRUE,FALSE,-0.184308739,0.005858025,FALSE,7,19.823013,18.975872
741,11.500453,125.9183372,62.32002768,154.152836,34.45296021,FALSE,TRUE,FALSE,TRUE,FALSE,0.322007252,-0.351968561,FALSE,192,19.69962185,15.975464
742,11.50013733,99.70759762,60.5953195,154.8302086,21.9140726,FALSE,TRUE,FALSE,TRUE,FALSE,0.187069711,-0.543195275,FALSE,165,19.37032284,15.614068
743,11.49725342,138.3198372,48.557675,170.5434081,43.12155462,FALSE,TRUE,FALSE,TRUE,FALSE,-0.15329165,-0.102753981,FALSE,15,19.7372344,17.822786
745,11.49425316,56.97040089,-1.938790858,189.8057476,-40.84892079,FALSE,TRUE,FALSE,TRUE,FALSE,0.108357207,-0.545851341,FALSE,14,19.47650471,17.070543
746,11.4807415,157.9776952,35.96863275,187.5106615,59.17164649,FALSE,TRUE,FALSE,TRUE,FALSE,0.204679053,-0.126936658,FALSE,10,19.7774034,18.514107
747,11.47639084,221.2401832,34.74531679,57.38209937,64.59268347,FALSE,TRUE,FALSE,TRUE,FALSE,-0.030799781,-0.236245734,FALSE,7,19.92908486,18.846899
748,11.47085857,162.1402402,22.67330085,215.1961508,61.85388561,FALSE,TRUE,FALSE,TRUE,FALSE,-0.101003981,-0.085133169,FALSE,16,19.78650181,18.851824
749,11.46749496,351.9534241,-50.36119817,331.7587752,-61.8275937,FALSE,FALSE,TRUE,TRUE,FALSE,0.040721537,0.08802515,FALSE,9,19.840301,18.7376
750,11.46500969,194.0779575,47.7896682,120.6137063,69.31663987,FALSE,TRUE,FALSE,TRUE,FALSE,-0.168548995,-0.113628924,FALSE,11,19.89436745,19.001625
751,11.45844078,199.3851696,29.5697065,57.48999324,83.76091097,FALSE,TRUE,FALSE,TRUE,FALSE,-0.084663267,-0.123164038,FALSE,16,19.4275585,17.735985
752,11.45838833,23.2402197,16.45804537,137.1445669,-45.26473251,FALSE,TRUE,FALSE,TRUE,FALSE,-0.162805061,-0.022765382,FALSE,10,19.3420509,18.212704
